Gene,GSM00000
ID1,-6.52E-06
EPHA3,-6.53E-06
EPHB4,-6.53E-06
CCR9,-6.54E-06
PRRG1,-6.54E-06
PHLDB2,-6.55E-06
TUFT1,-6.56E-06
RANBP3L,-6.57E-06
IL2RG,-6.58E-06
CTSG,-6.58E-06
ZFP746,-6.58E-06
F2RL3,-6.60E-06
TMTC4,-6.60E-06
ANKUB1,-6.60E-06
RHOB,-6.60E-06
NET1,-6.61E-06
SPP2,-6.62E-06
ADGRB2,-6.62E-06
TMEM88B,-6.64E-06
LRRC8E,-6.64E-06
NRTN,-6.64E-06
SLC5A4B,-6.65E-06
CRABP2,-6.65E-06
KDM7A,-6.66E-06
KRT35,-6.68E-06
FOXS1,-6.68E-06
NID1,-6.69E-06
SELE,-6.69E-06
ARHGAP24,-6.69E-06
SEMA4C,-6.69E-06
GNA15,-6.70E-06
UBA1,-6.70E-06
LAPTM4B,-6.71E-06
MEX3B,-6.71E-06
MSRA,-6.71E-06
GM11397,-6.72E-06
LDLRAD3,-6.73E-06
RGS10,-6.74E-06
RCC2,-6.74E-06
WDR61,-6.74E-06
SCN1A,-6.74E-06
CAV3,-6.75E-06
TMEM63A,-6.75E-06
DAAM1,-6.77E-06
ADSSL1,-6.78E-06
DPP4,-6.79E-06
IL17RE,-6.79E-06
PRDM5,-6.79E-06
PKD2,-6.81E-06
LRRC31,-6.81E-06
C4BP,-6.82E-06
MXRA7,-6.82E-06
FBLN5,-6.83E-06
TPST1,-6.83E-06
CWH43,-6.84E-06
KLHL40,-6.84E-06
CRYBB2,-6.85E-06
ACVR2A,-6.85E-06
CNFN,-6.86E-06
PRRT1,-6.88E-06
SERPINB8,-6.89E-06
EPHX3,-6.90E-06
PCDHB17,-6.92E-06
SYCE1L,-6.94E-06
PRKAG3,-6.96E-06
LIPK,-6.99E-06
EFNA4,-7.00E-06
WRN,-7.02E-06
PTPRG,-7.02E-06
KCNE1L,-7.03E-06
BCL6B,-7.03E-06
TNFSF9,-7.03E-06
TGFBR3L,-7.04E-06
SCML2,-7.06E-06
CES1D,-7.06E-06
PNPLA7,-7.07E-06
COLEC10,-7.07E-06
FGFR2,-7.08E-06
ADGB,-7.08E-06
NOC3L,-7.11E-06
KRT17,-7.12E-06
PTK2B,-7.12E-06
SESN3,-7.12E-06
RFX2,-7.14E-06
TGFB3,-7.17E-06
SPRED1,-7.17E-06
NEDD4L,-7.17E-06
LCN4,-7.18E-06
SELP,-7.20E-06
CD79B,-7.23E-06
ERBB2,-7.23E-06
PDE6A,-7.23E-06
C2CD2,-7.24E-06
CNTNAP1,-7.25E-06
FAM214A,-7.26E-06
P2RY1,-7.27E-06
PAH,-7.27E-06
CDH18,-7.28E-06
FTCD,-7.29E-06
ZMIZ1,-7.29E-06
LY6E,-7.29E-06
CAPN12,-7.30E-06
FAM53A,-7.30E-06
SNTB1,-7.31E-06
PIK3R6,-7.31E-06
MOCS1,-7.32E-06
TRIB3,-7.34E-06
ARL14EP,-7.35E-06
IFT43,-7.35E-06
CHRM4,-7.36E-06
SEMA3E,-7.39E-06
IL13,-7.39E-06
IFFO2,-7.39E-06
NADK,-7.40E-06
ITK,-7.40E-06
ATP2A3,-7.40E-06
RPS6KL1,-7.40E-06
APBB2,-7.40E-06
MORC4,-7.41E-06
PIK3IP1,-7.43E-06
SMIM1,-7.43E-06
PTPRU,-7.44E-06
CLRN1,-7.44E-06
SLC22A8,-7.46E-06
PDIA5,-7.46E-06
ITGAE,-7.46E-06
FREM2,-7.46E-06
FIGN,-7.47E-06
FGFR4,-7.49E-06
FAM184B,-7.49E-06
SULT2A8,-7.51E-06
FOXA3,-7.52E-06
PDE3A,-7.53E-06
ENG,-7.54E-06
ADGRA2,-7.54E-06
TRIO,-7.54E-06
HSPB7,-7.55E-06
KDM5B,-7.56E-06
STRBP,-7.59E-06
CDC42BPA,-7.59E-06
TPST2,-7.60E-06
SPIB,-7.60E-06
HUWE1,-7.63E-06
TES,-7.63E-06
SNX7,-7.63E-06
HIF3A,-7.65E-06
STX1B,-7.65E-06
CALN1,-7.65E-06
SAA4,-7.67E-06
ABCG3,-7.67E-06
AKR1B7,-7.68E-06
ZDHHC21,-7.68E-06
DNAH9,-7.69E-06
RSPH6A,-7.69E-06
PROM2,-7.70E-06
KCNE3,-7.70E-06
KLK4,-7.70E-06
GSDMA,-7.70E-06
ACP7,-7.70E-06
MYLK4,-7.70E-06
RARG,-7.71E-06
FOXK1,-7.71E-06
MEX3A,-7.72E-06
OTUD7A,-7.73E-06
AKAP2,-7.73E-06
CXCL13,-7.74E-06
UPK1A,-7.74E-06
FBXW16,-7.74E-06
PMAIP1,-7.76E-06
MESP2,-7.76E-06
CCDC70,-7.76E-06
ADARB1,-7.77E-06
ASAH2,-7.77E-06
FAT3,-7.77E-06
PTCH2,-7.80E-06
CPNE8,-7.82E-06
ISOC1,-7.83E-06
HRASLS5,-7.84E-06
CCDC73,-7.84E-06
DAPL1,-7.87E-06
ARHGAP27,-7.90E-06
IKBKE,-7.90E-06
PCDHB18,-7.90E-06
WTIP,-7.90E-06
GOLM1,-7.94E-06
PRKX,-7.94E-06
CPNE2,-7.94E-06
CFAP45,-7.96E-06
CES1G,-7.96E-06
UTP20,-7.97E-06
SLC38A1,-7.98E-06
HTR1A,-8.01E-06
ADAM22,-8.02E-06
NPAS2,-8.03E-06
SCEL,-8.03E-06
FERMT2,-8.04E-06
ANXA2,-8.07E-06
MYB,-8.08E-06
RPP30,-8.08E-06
JADE3,-8.08E-06
UGT1A1,-8.09E-06
CRTC3,-8.10E-06
PRM3,-8.11E-06
HEG1,-8.11E-06
RHBG,-8.12E-06
MYOCD,-8.12E-06
TMIE,-8.12E-06
FRAT2,-8.13E-06
ENAH,-8.14E-06
GDA,-8.14E-06
SMAGP,-8.14E-06
AMH,-8.14E-06
FAS,-8.17E-06
USP44,-8.18E-06
FCRLA,-8.19E-06
TMEM86A,-8.19E-06
CDHR2,-8.19E-06
KLHL14,-8.21E-06
FAM217A,-8.22E-06
PPIC,-8.25E-06
PTPRM,-8.26E-06
PNLDC1,-8.26E-06
SAG,-8.29E-06
TMEM154,-8.30E-06
TNNI2,-8.32E-06
EXT1,-8.32E-06
FAM91A1,-8.33E-06
RNF185,-8.33E-06
ATP11B,-8.34E-06
LYPD2,-8.34E-06
EFCAB6,-8.35E-06
MYBPC3,-8.36E-06
PLOD2,-8.37E-06
GABRP,-8.37E-06
THEMIS,-8.37E-06
CES1C,-8.40E-06
LCN9,-8.40E-06
FKBP9,-8.41E-06
TNRC6B,-8.42E-06
NHSL1,-8.42E-06
CSAD,-8.43E-06
MFSD2B,-8.43E-06
DSG2,-8.47E-06
TRY5,-8.48E-06
ARMC4,-8.48E-06
PTGFRN,-8.49E-06
MIXL1,-8.53E-06
MYOZ3,-8.53E-06
MAGIX,-8.53E-06
CCL11,-8.55E-06
NOX4,-8.55E-06
CES3A,-8.56E-06
TCF7L2,-8.57E-06
TRP53I13,-8.57E-06
DHRS7C,-8.58E-06
ESM1,-8.58E-06
PRKCQ,-8.59E-06
FRMD4B,-8.59E-06
LRIG3,-8.61E-06
CACNA1F,-8.62E-06
AKR1B8,-8.63E-06
ANTXR2,-8.64E-06
IFNG,-8.65E-06
CHST7,-8.67E-06
NYNRIN,-8.69E-06
HIPK2,-8.71E-06
RASL12,-8.72E-06
TSPO,-8.73E-06
PBX1,-8.74E-06
CACNG1,-8.77E-06
PSAPL1,-8.77E-06
ACVRL1,-8.78E-06
PLXNB2,-8.79E-06
GFAP,-8.80E-06
SMAD5,-8.81E-06
RASL10A,-8.81E-06
MYADML2,-8.81E-06
CYP1B1,-8.82E-06
SHF,-8.82E-06
HBA-A1,-8.82E-06
GAS7,-8.83E-06
ADAP2,-8.83E-06
KRTCAP2,-8.84E-06
LRP1,-8.84E-06
ISLR,-8.85E-06
TADA2B,-8.85E-06
ENTPD1,-8.87E-06
ZKSCAN3,-8.90E-06
CCR2,-8.92E-06
NXF3,-8.92E-06
ARHGEF10L,-8.94E-06
GUCA1A,-8.97E-06
ABAT,-8.97E-06
CNN3,-8.97E-06
CPA6,-9.00E-06
BCL2,-9.01E-06
RBM47,-9.02E-06
CCR6,-9.04E-06
INHBA,-9.05E-06
KREMEN1,-9.08E-06
PLP1,-9.09E-06
OLFR558,-9.09E-06
ALG14,-9.10E-06
HELZ2,-9.13E-06
KCNC4,-9.17E-06
KLK12,-9.17E-06
TECTA,-9.19E-06
SPATA18,-9.19E-06
CHIL1,-9.21E-06
PLA2G2D,-9.22E-06
PABPC1,-9.23E-06
DST,-9.24E-06
CLDN7,-9.26E-06
CAPN2,-9.27E-06
PLEKHG6,-9.27E-06
PARP12,-9.31E-06
TRANK1,-9.31E-06
IFITM3,-9.32E-06
GAB3,-9.34E-06
THBS1,-9.34E-06
CFP,-9.34E-06
BOK,-9.35E-06
CACNG5,-9.35E-06
HRC,-9.36E-06
HORMAD2,-9.37E-06
DBP,-9.38E-06
IL15,-9.39E-06
DDX52,-9.39E-06
TPM1,-9.40E-06
MEI1,-9.40E-06
GALNT2,-9.41E-06
QPCT,-9.41E-06
MAPKAPK2,-9.41E-06
C1S1,-9.43E-06
TMED9,-9.43E-06
BMP10,-9.45E-06
PAPSS2,-9.49E-06
PLCG1,-9.53E-06
RGS12,-9.56E-06
MGL2,-9.57E-06
STX3,-9.58E-06
NRD1,-9.59E-06
PLXNB3,-9.60E-06
HAMP,-9.60E-06
PROB1,-9.61E-06
ABHD15,-9.63E-06
OTC,-9.65E-06
CDK6,-9.66E-06
FGF2,-9.67E-06
BHMT2,-9.70E-06
SYTL1,-9.71E-06
EHD2,-9.74E-06
SOAT1,-9.75E-06
TOR4A,-9.75E-06
LURAP1L,-9.75E-06
CTLA4,-9.76E-06
PRODH2,-9.77E-06
LPCAT2,-9.77E-06
NMNAT3,-9.78E-06
HTRA4,-9.78E-06
FOLR2,-9.80E-06
DAB2,-9.81E-06
SPATA19,-9.84E-06
KIF1C,-9.87E-06
PPM1N,-9.87E-06
STARD3,-9.89E-06
DAPK1,-9.89E-06
GLRA4,-9.90E-06
MAB21L3,-9.90E-06
FCMR,-9.91E-06
KCNJ11,-9.91E-06
H1F0,-9.92E-06
GSDMC2,-9.93E-06
KCTD14,-9.96E-06
SNAI1,-9.96E-06
GPR4,-9.96E-06
IL1RN,-9.98E-06
MMP11,-1.00E-05
CAMP,-1.00E-05
KLK8,-1.00E-05
GEMIN8,-1.00E-05
FBXO32,-1.01E-05
ST3GAL1,-1.01E-05
VAV2,-1.01E-05
MPL,-1.01E-05
IGFBP4,-1.01E-05
MME,-1.01E-05
SLC22A19,-1.01E-05
CMTM2B,-1.01E-05
HSD17B10,-1.01E-05
CX3CR1,-1.01E-05
GLB1L3,-1.01E-05
SH3RF2,-1.01E-05
FKBP10,-1.02E-05
SMYD1,-1.02E-05
BDKRB2,-1.02E-05
IRS1,-1.02E-05
UGT3A2,-1.02E-05
ALLC,-1.02E-05
SLC4A5,-1.02E-05
ASAP3,-1.02E-05
BLVRB,-1.02E-05
EPB42,-1.03E-05
SNRK,-1.03E-05
SPECC1L,-1.03E-05
CYP4F37,-1.03E-05
KRTAP3-2,-1.03E-05
P3H4,-1.03E-05
SLC39A8,-1.04E-05
IL18RAP,-1.04E-05
AJUBA,-1.04E-05
SMAD6,-1.04E-05
RDH12,-1.04E-05
NNMT,-1.04E-05
HYKK,-1.04E-05
CTDSP1,-1.04E-05
ARMCX2,-1.05E-05
SPINK1,-1.05E-05
KCNMB2,-1.05E-05
SPATA2L,-1.05E-05
GPC2,-1.05E-05
GADL1,-1.05E-05
AOAH,-1.05E-05
PSMG4,-1.05E-05
HSD11B1,-1.05E-05
FZD7,-1.05E-05
SLC22A30,-1.05E-05
MX1,-1.05E-05
ZFP647,-1.05E-05
CYTH3,-1.06E-05
DLG5,-1.06E-05
SECTM1A,-1.06E-05
GRHL2,-1.06E-05
ARHGEF26,-1.06E-05
ZFP637,-1.06E-05
CRHBP,-1.06E-05
CASS4,-1.06E-05
PLP2,-1.06E-05
ACRBP,-1.06E-05
KITL,-1.07E-05
MATN2,-1.07E-05
ITGAM,-1.07E-05
NOC2L,-1.07E-05
SIAE,-1.08E-05
FGD1,-1.08E-05
TEAD3,-1.08E-05
IL6RA,-1.08E-05
ZG16,-1.08E-05
CES1H,-1.08E-05
MBOAT1,-1.08E-05
EVC,-1.08E-05
MS4A8A,-1.09E-05
UNC93B1,-1.09E-05
CD3EAP,-1.09E-05
HS3ST6,-1.09E-05
SERPING1,-1.10E-05
ZFP37,-1.10E-05
FXYD1,-1.10E-05
MRGPRA3,-1.10E-05
ADAMTSL1,-1.10E-05
FUT2,-1.10E-05
CX3CL1,-1.11E-05
ZFP42,-1.11E-05
TREM2,-1.11E-05
SLC26A3,-1.11E-05
NAT1,-1.11E-05
PNOC,-1.11E-05
SLC26A8,-1.11E-05
ROBO4,-1.11E-05
DOCK6,-1.11E-05
CTSH,-1.12E-05
MAGI3,-1.12E-05
GJA8,-1.12E-05
VAMP5,-1.12E-05
RALGPS1,-1.12E-05
PPP4R4,-1.12E-05
SMPDL3A,-1.13E-05
GPX7,-1.13E-05
PIGM,-1.13E-05
HELB,-1.13E-05
RNF43,-1.13E-05
ANKRD33B,-1.13E-05
TREM1,-1.13E-05
MEF2C,-1.14E-05
SERPINA3A,-1.14E-05
BMPR1A,-1.14E-05
CNKSR2,-1.14E-05
TANC1,-1.14E-05
COBLL1,-1.14E-05
RND1,-1.14E-05
MOBP,-1.15E-05
STAT5A,-1.15E-05
TTLL11,-1.15E-05
HBA-X,-1.15E-05
CRTAM,-1.15E-05
SPACA9,-1.15E-05
ST6GALNAC2,-1.16E-05
MAFK,-1.16E-05
TBC1D1,-1.16E-05
EPHA6,-1.16E-05
AK4,-1.16E-05
FFAR2,-1.16E-05
SLC37A1,-1.16E-05
TMPRSS13,-1.16E-05
ADORA2B,-1.16E-05
TRIM62,-1.16E-05
RETN,-1.16E-05
DKKL1,-1.17E-05
PLS3,-1.17E-05
TMEM45B,-1.17E-05
KCNG2,-1.17E-05
ACCSL,-1.17E-05
SUN3,-1.17E-05
TMEM100,-1.17E-05
APOB,-1.17E-05
PKHD1,-1.18E-05
PCTP,-1.18E-05
DRD4,-1.18E-05
GPM6A,-1.18E-05
FAM117A,-1.18E-05
FAM229A,-1.18E-05
DNAH12,-1.18E-05
RB1,-1.19E-05
PTX3,-1.19E-05
GNAI2,-1.19E-05
CABP5,-1.19E-05
MGAT3,-1.19E-05
TSPAN10,-1.19E-05
TSHZ1,-1.19E-05
SIX5,-1.19E-05
SPACA1,-1.19E-05
STBD1,-1.19E-05
VSIG8,-1.19E-05
PNLIPRP2,-1.19E-05
SDC4,-1.20E-05
PON3,-1.20E-05
TCF23,-1.20E-05
CAR13,-1.20E-05
SYNE1,-1.20E-05
MYOZ1,-1.20E-05
CAR2,-1.20E-05
CTHRC1,-1.20E-05
TMEM88,-1.20E-05
JUN,-1.21E-05
CASP14,-1.21E-05
F12,-1.21E-05
SFMBT1,-1.21E-05
FZD1,-1.21E-05
FAM135B,-1.21E-05
ITPR1,-1.22E-05
PDGFC,-1.22E-05
MYPN,-1.22E-05
IGLON5,-1.22E-05
SRXN1,-1.23E-05
CELSR2,-1.23E-05
LLGL2,-1.23E-05
MYOF,-1.23E-05
CNKSR3,-1.23E-05
RHBDF2,-1.23E-05
CTPS2,-1.23E-05
ACER1,-1.23E-05
PTN,-1.24E-05
TLR2,-1.24E-05
TNFRSF25,-1.24E-05
SERPINA3K,-1.24E-05
UROC1,-1.24E-05
PARD3B,-1.24E-05
TMCO4,-1.24E-05
HK3,-1.24E-05
SPX,-1.24E-05
SLC13A3,-1.25E-05
CFAP69,-1.25E-05
CCDC66,-1.25E-05
FBP1,-1.25E-05
TEX101,-1.25E-05
DACH2,-1.25E-05
PKD1L2,-1.25E-05
SLC47A1,-1.26E-05
SLC26A5,-1.26E-05
FHOD1,-1.26E-05
ADGRF5,-1.26E-05
TTC22,-1.26E-05
AHCY,-1.27E-05
RBMS1,-1.27E-05
KRT6A,-1.27E-05
CLMN,-1.27E-05
TMEM132A,-1.28E-05
MOGAT1,-1.28E-05
BRD3,-1.28E-05
BOLL,-1.28E-05
GPRIN3,-1.28E-05
CAPN11,-1.28E-05
TDGF1,-1.28E-05
NEIL1,-1.28E-05
PLAT,-1.29E-05
IGFBP6,-1.29E-05
UPK2,-1.29E-05
NOXO1,-1.29E-05
MYLK,-1.29E-05
GBGT1,-1.29E-05
EFCAB3,-1.29E-05
FBLN7,-1.29E-05
KCNJ1,-1.30E-05
ACSBG2,-1.30E-05
FREM1,-1.30E-05
DPEP1,-1.31E-05
ARHGEF17,-1.31E-05
USP32,-1.31E-05
ETNPPL,-1.31E-05
CDH11,-1.31E-05
ZFP516,-1.31E-05
NDUFB11,-1.32E-05
FOXO1,-1.32E-05
SYNGR1,-1.32E-05
SLC15A1,-1.32E-05
STC1,-1.32E-05
MC2R,-1.32E-05
TNFRSF13B,-1.32E-05
MGLL,-1.32E-05
IL10RA,-1.32E-05
KIFC3,-1.33E-05
RAI14,-1.33E-05
EFNA5,-1.33E-05
ZIC1,-1.33E-05
EPB41,-1.33E-05
PSTPIP1,-1.33E-05
CATSPERG1,-1.33E-05
F2RL1,-1.33E-05
RASGEF1B,-1.33E-05
ZFP185,-1.34E-05
KLF9,-1.34E-05
PRKCD,-1.34E-05
CD300C2,-1.34E-05
ROR1,-1.34E-05
IZUMO1,-1.34E-05
RNF165,-1.34E-05
HRG,-1.34E-05
BFSP1,-1.34E-05
MIER3,-1.34E-05
ACTA2,-1.35E-05
PALM,-1.35E-05
TMEM56,-1.35E-05
MT4,-1.35E-05
SMPX,-1.36E-05
MAP3K5,-1.36E-05
TRNP1,-1.36E-05
DMRTC2,-1.36E-05
ERRFI1,-1.37E-05
MFAP2,-1.37E-05
HAMP2,-1.37E-05
PDE10A,-1.38E-05
PLCB4,-1.38E-05
PTGER1,-1.38E-05
GRIFIN,-1.38E-05
FBXL14,-1.39E-05
IL12B,-1.39E-05
AXIN2,-1.40E-05
CDC42EP1,-1.40E-05
PYCR1,-1.40E-05
MAP2K3,-1.40E-05
FILIP1,-1.40E-05
VIM,-1.40E-05
UPP1,-1.40E-05
MAMDC2,-1.40E-05
PDGFRB,-1.41E-05
ARMC12,-1.41E-05
PARM1,-1.41E-05
LEPR,-1.41E-05
FCNB,-1.41E-05
CMTM1,-1.41E-05
PLPPR3,-1.41E-05
PDE5A,-1.41E-05
SHROOM4,-1.41E-05
CTBP2,-1.42E-05
RNF17,-1.42E-05
SFMBT2,-1.42E-05
TBL1X,-1.42E-05
ARL4C,-1.42E-05
SH2D1B2,-1.43E-05
MAJIN,-1.43E-05
CRYAB,-1.44E-05
CEACAM2,-1.44E-05
RGS3,-1.44E-05
CRACR2B,-1.44E-05
CCDC102A,-1.44E-05
PCDH9,-1.44E-05
LRP1B,-1.44E-05
CALM4,-1.44E-05
FZD6,-1.45E-05
ATP2A1,-1.45E-05
FGFR1,-1.45E-05
PDK3,-1.45E-05
THSD1,-1.46E-05
CASQ2,-1.46E-05
FAM129A,-1.46E-05
TXNDC5,-1.46E-05
DOCK5,-1.46E-05
CD72,-1.46E-05
GSE1,-1.46E-05
IFNA1,-1.46E-05
CD34,-1.47E-05
FZD9,-1.47E-05
SPTBN1,-1.48E-05
SEMA4F,-1.48E-05
TNFRSF18,-1.48E-05
SLC22A12,-1.48E-05
AXL,-1.48E-05
MCEMP1,-1.48E-05
HCRTR2,-1.48E-05
KCNAB1,-1.48E-05
RGS8,-1.48E-05
QRFPR,-1.48E-05
VSIR,-1.49E-05
WIPF1,-1.49E-05
COG2,-1.50E-05
SLCO3A1,-1.50E-05
PLEKHH2,-1.50E-05
GNAT1,-1.50E-05
HNF1A,-1.51E-05
GRIN2A,-1.51E-05
OCSTAMP,-1.51E-05
CMTM1,-1.51E-05
IL17RA,-1.52E-05
DEGS2,-1.52E-05
FBN1,-1.52E-05
ANK,-1.52E-05
FERD3L,-1.53E-05
ITPRIPL2,-1.53E-05
SLC6A4,-1.54E-05
LIX1L,-1.54E-05
LCE1G,-1.55E-05
MTAP,-1.55E-05
PALD1,-1.55E-05
CSRP3,-1.55E-05
IL12RB1,-1.56E-05
DGKA,-1.56E-05
MITF,-1.56E-05
B3GAT2,-1.56E-05
ARHGEF10,-1.56E-05
CDKN1A,-1.57E-05
CPLX3,-1.57E-05
CUEDC1,-1.57E-05
DHRS3,-1.57E-05
LMAN1L,-1.57E-05
PLPP4,-1.57E-05
GABRR2,-1.58E-05
VEPH1,-1.58E-05
PAPPA2,-1.58E-05
AMN,-1.59E-05
PAWR,-1.59E-05
PTK6,-1.59E-05
LSR,-1.59E-05
SLC38A5,-1.59E-05
OLFML2A,-1.59E-05
PARVA,-1.60E-05
ASRGL1,-1.60E-05
CAST,-1.60E-05
FSTL1,-1.61E-05
NELL2,-1.61E-05
MDH1B,-1.61E-05
ST18,-1.61E-05
CHST3,-1.61E-05
SEMA3B,-1.62E-05
FHL2,-1.62E-05
ARHGAP23,-1.62E-05
CPM,-1.62E-05
L1TD1,-1.62E-05
MMP14,-1.63E-05
JAG1,-1.63E-05
MEOX2,-1.63E-05
PTPN13,-1.63E-05
ACAP1,-1.63E-05
KLHL1,-1.63E-05
RAB29,-1.63E-05
DPYSL3,-1.64E-05
MASP1,-1.64E-05
ACKR2,-1.64E-05
DDIT4L,-1.64E-05
PLAUR,-1.64E-05
KCNN1,-1.65E-05
ATP8B2,-1.65E-05
PCOLCE2,-1.65E-05
NIPAL1,-1.65E-05
SERPINA12,-1.66E-05
MADCAM1,-1.67E-05
LAMA2,-1.67E-05
STON1,-1.67E-05
PRRG4,-1.67E-05
TNS3,-1.67E-05
PHLDA3,-1.67E-05
POU2AF1,-1.68E-05
RASIP1,-1.68E-05
KDM6B,-1.68E-05
RPS6KA3,-1.69E-05
SPHK1,-1.70E-05
DLG2,-1.70E-05
GPRC5B,-1.70E-05
GAS6,-1.71E-05
KCNJ3,-1.71E-05
PLIN5,-1.71E-05
TBC1D4,-1.71E-05
PCOLCE,-1.71E-05
MICAL2,-1.71E-05
ZHX2,-1.71E-05
GRK4,-1.72E-05
SRD5A2,-1.72E-05
PDLIM2,-1.72E-05
PQLC3,-1.72E-05
LRRC74B,-1.72E-05
UGT8A,-1.73E-05
EML5,-1.73E-05
MACF1,-1.73E-05
CPT1C,-1.73E-05
PPP1R36,-1.73E-05
RHOD,-1.74E-05
LMF1,-1.74E-05
PRR5,-1.74E-05
LRRC49,-1.75E-05
DUSP2,-1.75E-05
FAM43A,-1.76E-05
CERCAM,-1.76E-05
TSKU,-1.76E-05
ADAMTS19,-1.76E-05
GPR25,-1.76E-05
NCCRP1,-1.76E-05
PLEKHB1,-1.77E-05
SH3BP4,-1.77E-05
PPP1R42,-1.77E-05
MLLT6,-1.77E-05
BEST2,-1.77E-05
ECHDC2,-1.77E-05
ESR2,-1.77E-05
EFEMP1,-1.77E-05
SMIM23,-1.77E-05
NKPD1,-1.77E-05
SVOPL,-1.77E-05
FUCA1,-1.78E-05
FAM110B,-1.78E-05
TDRD12,-1.78E-05
CYTL1,-1.78E-05
PREX2,-1.79E-05
PLA2G16,-1.79E-05
DZIP1,-1.80E-05
ARMC3,-1.80E-05
XKRX,-1.80E-05
ADGRD1,-1.80E-05
ENPP2,-1.81E-05
CYR61,-1.81E-05
TNFRSF11B,-1.81E-05
PTPN21,-1.81E-05
LEP,-1.81E-05
GJD4,-1.81E-05
PPP1R9A,-1.81E-05
BPIFA2,-1.82E-05
GEM,-1.82E-05
B3GNT4,-1.82E-05
KRT12,-1.83E-05
KCNMB1,-1.83E-05
HSPB2,-1.83E-05
CLIC5,-1.83E-05
P3H2,-1.83E-05
DUSP5,-1.83E-05
AP3B1,-1.84E-05
CCL7,-1.85E-05
EMP2,-1.85E-05
MSRB3,-1.85E-05
DSCAM,-1.86E-05
SNED1,-1.86E-05
HSPB6,-1.86E-05
SLC36A3,-1.86E-05
ZKSCAN7,-1.86E-05
GALNT3,-1.87E-05
KRT32,-1.87E-05
IQCF5,-1.87E-05
TEKT4,-1.87E-05
CYP4F16,-1.88E-05
AMOTL1,-1.88E-05
MAB21L2,-1.89E-05
RASL11B,-1.89E-05
RPH3AL,-1.89E-05
PRTG,-1.89E-05
ACKR3,-1.90E-05
SYTL2,-1.90E-05
DPYS,-1.90E-05
CAMK1D,-1.90E-05
JAK1,-1.90E-05
SLC9A4,-1.90E-05
CYP3A11,-1.91E-05
SRPRB,-1.91E-05
ZFP462,-1.91E-05
EXOC3L2,-1.92E-05
GLB1L2,-1.92E-05
NIPAL4,-1.92E-05
TMEM207,-1.92E-05
GIPC2,-1.93E-05
PLEKHF1,-1.93E-05
NR3C2,-1.93E-05
WISP1,-1.93E-05
DNAL4,-1.94E-05
SBF2,-1.94E-05
THEM5,-1.94E-05
MPP7,-1.94E-05
GAL3ST2,-1.94E-05
AMOTL2,-1.94E-05
FRZB,-1.95E-05
DKK3,-1.95E-05
HBEGF,-1.95E-05
ID2,-1.95E-05
PRKCB,-1.95E-05
TESPA1,-1.96E-05
TLCD2,-1.96E-05
RGS16,-1.97E-05
SLITRK5,-1.97E-05
PLCL1,-1.97E-05
CDH1,-1.97E-05
CHST9,-1.98E-05
SSU2,-1.98E-05
TINAGL1,-2.00E-05
COL11A1,-2.00E-05
MYO7B,-2.00E-05
ANGPTL2,-2.00E-05
LGALS3,-2.00E-05
TEX22,-2.00E-05
MAN2B2,-2.01E-05
HAS2,-2.01E-05
LTBP1,-2.01E-05
FGF10,-2.01E-05
TXNRD3,-2.01E-05
ABTB2,-2.01E-05
CHMP4C,-2.02E-05
PACSIN3,-2.03E-05
RHOJ,-2.03E-05
RTKN,-2.03E-05
BOC,-2.03E-05
PIR,-2.03E-05
P3H3,-2.03E-05
RAB28,-2.04E-05
HEATR1,-2.04E-05
THPO,-2.04E-05
LSP1,-2.06E-05
ACSF2,-2.06E-05
BSPRY,-2.06E-05
F13A1,-2.06E-05
FAM162B,-2.06E-05
PITX1,-2.07E-05
CSNK2A2,-2.07E-05
GRHL1,-2.07E-05
PLEKHG3,-2.07E-05
TET2,-2.07E-05
ACVR1B,-2.08E-05
SRPX2,-2.08E-05
TMEM200A,-2.08E-05
GPR39,-2.08E-05
MYBPC2,-2.08E-05
PLXDC2,-2.09E-05
CAV1,-2.09E-05
PHC2,-2.10E-05
NECTIN3,-2.10E-05
TM4SF5,-2.10E-05
VWA1,-2.10E-05
C1QTNF2,-2.10E-05
KCNS3,-2.10E-05
NFE2L3,-2.11E-05
GRIP1,-2.11E-05
GALNT15,-2.11E-05
ATP8B1,-2.11E-05
SLC9A5,-2.12E-05
ABCC9,-2.12E-05
MYO1D,-2.12E-05
TBC1D8,-2.13E-05
COL8A2,-2.13E-05
TTC29,-2.13E-05
FRMPD3,-2.13E-05
THEGL,-2.13E-05
NXPH3,-2.14E-05
GABRQ,-2.15E-05
ARHGEF40,-2.15E-05
IL2RA,-2.16E-05
ASAP1,-2.16E-05
AHNAK,-2.16E-05
GRM3,-2.16E-05
INSC,-2.16E-05
MYRIP,-2.16E-05
GLIS2,-2.17E-05
CD276,-2.17E-05
PLPP2,-2.17E-05
PLAU,-2.17E-05
UBTD1,-2.17E-05
SAMD4,-2.18E-05
OSBPL3,-2.19E-05
TUBB6,-2.20E-05
ZFP704,-2.20E-05
SLC2A10,-2.21E-05
HAPLN1,-2.21E-05
EYA1,-2.21E-05
RAB31,-2.22E-05
ASGR1,-2.22E-05
CSF1,-2.22E-05
AMOT,-2.22E-05
KRT73,-2.22E-05
KCNH5,-2.22E-05
KBTBD11,-2.23E-05
SSC5D,-2.23E-05
STXBP5L,-2.23E-05
